Business_Name,Location,Review text,Rating,Tokens
MTR,Sudhama Nagar,where history is served on a plate mtr legendary more than 100years old,5.0,"['history', 'served', 'plate', 'mtr', 'legendary', '100years', 'old']"
MTR,Sudhama Nagar,i recently visited mtr near lal bagh for both breakfast and lunch and overall it was a very pleasant experience,5.0,"['recently', 'visited', 'mtr', 'near', 'lal', 'bagh', 'breakfast', 'lunch', 'overall', 'pleasant', 'experience']"
MTR,Sudhama Nagar,this was my first visit to mtr had heard alot about their authentic south indian cuisine,5.0,"['first', 'visit', 'mtr', 'heard', 'alot', 'authentic', 'south', 'indian', 'cuisine']"
MTR,Sudhama Nagar,mtr is one of the legacy restaurants in bangalore i feel the taste is not as good as it was before,4.0,"['mtr', 'one', 'legacy', 'restaurant', 'bangalore', 'feel', 'taste', 'good']"
MTR,Sudhama Nagar,im quite mad that i hadnt discovered this gem of a restaurant till now,5.0,"['im', 'quite', 'mad', 'hadnt', 'discovered', 'gem', 'restaurant', 'till']"
MTR,Sudhama Nagar,amazing nostalgia served with a side of a thimble of ghee,4.0,"['amazing', 'nostalgia', 'served', 'side', 'thimble', 'ghee']"
MTR,Sudhama Nagar,dont expect too much i mean it is just another spot where you get a decent dosa,4.0,"['dont', 'expect', 'much', 'mean', 'another', 'spot', 'get', 'decent', 'dosa']"
MTR,Sudhama Nagar,mtrs first restaurant quality food hygienic environment,5.0,"['mtrs', 'first', 'restaurant', 'quality', 'food', 'hygienic', 'environment']"
MTR,Sudhama Nagar,food have same taste of usual udupi hotel not that much great,3.0,"['food', 'taste', 'usual', 'udupi', 'hotel', 'much', 'great']"
MTR,Sudhama Nagar,an authentic and truly gem of bengaluru to enjoy the culinary experience,5.0,"['authentic', 'truly', 'gem', 'bengaluru', 'enjoy', 'culinary', 'experience']"
MTR,Sudhama Nagar,one of the finest south indian restaurant for tiffin and special meals which is unlimited in everything,5.0,"['one', 'finest', 'south', 'indian', 'restaurant', 'tiffin', 'special', 'meal', 'unlimited', 'everything']"
MTR,Sudhama Nagar,mtr was succesful in bringing their own uniqueness to the classil south indian dish,5.0,"['mtr', 'succesful', 'bringing', 'uniqueness', 'classil', 'south', 'indian', 'dish']"
MTR,Sudhama Nagar,my second visit here rava idli was best like last time badam halwa also good,4.0,"['second', 'visit', 'rava', 'idli', 'best', 'like', 'last', 'time', 'badam', 'halwa', 'also', 'good']"
MTR,Sudhama Nagar,hot stop for authentic south indian vegetarian delicacies,5.0,"['hot', 'stop', 'authentic', 'south', 'indian', 'vegetarian', 'delicacy']"
MTR,Sudhama Nagar,the food was tasty and there service was good expect 40 mins of waiting time during rush hours,4.0,"['food', 'tasty', 'service', 'good', 'expect', '40', 'min', 'waiting', 'time', 'rush', 'hour']"
MTR,Sudhama Nagar,over hyped restaurant with absurdly high price,3.0,"['hyped', 'restaurant', 'absurdly', 'high', 'price']"
MTR,Sudhama Nagar,very disappointing experience we visited mtr lalbagh a year ago and the thali had a much better,3.0,"['disappointing', 'experience', 'visited', 'mtr', 'lalbagh', 'year', 'ago', 'thali', 'much', 'better']"
MTR,Sudhama Nagar,if you ever thought this may not be worth the hype you are wrong,5.0,"['ever', 'thought', 'may', 'worth', 'hype', 'wrong']"
MTR,Sudhama Nagar,good place for lunch simple and tasty on weekends brace for waiting times 3040 mins,4.0,"['good', 'place', 'lunch', 'simple', 'tasty', 'weekend', 'brace', 'waiting', 'time', '3040', 'min']"
MTR,Sudhama Nagar,taste was okay types felt mtr is quite hyped but the service was really poor server was kinda rude,4.0,"['taste', 'okay', 'type', 'felt', 'mtr', 'quite', 'hyped', 'service', 'really', 'poor', 'server', 'kinda', 'rude']"
MTR,Sudhama Nagar,most of the items in the menu are not available expensive for the dining experience and quantity we get,3.0,"['item', 'menu', 'available', 'expensive', 'dining', 'experience', 'quantity', 'get']"
MTR,Sudhama Nagar,for me it was wowitsyummy kind of delicious,4.0,"['wowitsyummy', 'kind', 'delicious']"
MTR,Sudhama Nagar,the system is so broken menu is displayed on a board on the ground floor without the pricing,3.0,"['system', 'broken', 'menu', 'displayed', 'board', 'ground', 'floor', 'without', 'pricing']"
MTR,Sudhama Nagar,the experience due to wait time gets subsided food is definitely very good,4.0,"['experience', 'due', 'wait', 'time', 'get', 'subsided', 'food', 'definitely', 'good']"
MTR,Sudhama Nagar,if you are hard core dosa lover then the place is fine otherwise with these it comes to average,4.0,"['hard', 'core', 'dosa', 'lover', 'place', 'fine', 'otherwise', 'come', 'average']"
MTR,Sudhama Nagar,best of banglore it still retains its old charm i visit this place every time im in bangalore must visit,5.0,"['best', 'banglore', 'still', 'retains', 'old', 'charm', 'visit', 'place', 'every', 'time', 'im', 'bangalore', 'must', 'visit']"
MTR,Sudhama Nagar,special meals was just ordinary for the price waste of money,3.0,"['special', 'meal', 'ordinary', 'price', 'waste', 'money']"
MTR,Sudhama Nagar,one of the best place to have breakfast if you are in bengaluru,5.0,"['one', 'best', 'place', 'breakfast', 'bengaluru']"
MTR,Sudhama Nagar,food they serves is so delicious and yummy that you keep eating,5.0,"['food', 'serf', 'delicious', 'yummy', 'keep', 'eating']"
MTR,Sudhama Nagar,great experience with the place and staff food is just amazing best masala dosa i have had in a long time,5.0,"['great', 'experience', 'place', 'staff', 'food', 'amazing', 'best', 'masala', 'dosa', 'long', 'time']"
MTR,Sudhama Nagar,had tiffin from the indiranagar hotel very bad food not recommended,2.0,"['tiffin', 'indiranagar', 'hotel', 'bad', 'food', 'recommended']"
MTR,Sudhama Nagar,very average dosa and idly does not deserve to be rated this high,3.0,"['average', 'dosa', 'idly', 'deserve', 'rated', 'high']"
MTR,Sudhama Nagar,it is one of the best place to have south indian food,5.0,"['one', 'best', 'place', 'south', 'indian', 'food']"
MTR,Sudhama Nagar,mtr has been known for its breakfast dishes and also their lunch thali,4.0,"['mtr', 'known', 'breakfast', 'dish', 'also', 'lunch', 'thali']"
MTR,Sudhama Nagar,the most stupid staff came accrossno manners to talk,3.0,"['stupid', 'staff', 'came', 'accrossno', 'manner', 'talk']"
MTR,Sudhama Nagar,i had visited mtr with my family and the food was really very tasty,5.0,"['visited', 'mtr', 'family', 'food', 'really', 'tasty']"
MTR,Sudhama Nagar,my mother really loved the food her satisfaction to have the meal in an authentic way,5.0,"['mother', 'really', 'loved', 'food', 'satisfaction', 'meal', 'authentic', 'way']"
MTR,Sudhama Nagar,everything was so tasty especially all the dosa varities it is a literal south indian paradise,5.0,"['everything', 'tasty', 'especially', 'dosa', 'varities', 'literal', 'south', 'indian', 'paradise']"
MTR,Sudhama Nagar,honestly not at all worth the hype,2.0,"['honestly', 'worth', 'hype']"
MTR,Sudhama Nagar,mtr is an emotion to most of the bangaloreans and they still carry it well,4.0,"['mtr', 'emotion', 'bangaloreans', 'still', 'carry', 'well']"
MTR,Sudhama Nagar,the worst ever i have ever visitedtoo expensive for the quality they provide unnecessary waiting,3.0,"['worst', 'ever', 'ever', 'visitedtoo', 'expensive', 'quality', 'provide', 'unnecessary', 'waiting']"
MTR,Sudhama Nagar,mtr was a legend though only once upon a time the quality service and taste levels are just not upto the mark,4.0,"['mtr', 'legend', 'though', 'upon', 'time', 'quality', 'service', 'taste', 'level', 'upto', 'mark']"
MTR,Sudhama Nagar,food service ambience all need an upgrade,3.0,"['food', 'service', 'ambience', 'need', 'upgrade']"
MTR,Sudhama Nagar,horrible experience other mtrs are much better,3.0,"['horrible', 'experience', 'mtrs', 'much', 'better']"
MTR,Sudhama Nagar,well one of the most legendary and renowned south indian restaurants in bengaluru mtr,5.0,"['well', 'one', 'legendary', 'renowned', 'south', 'indian', 'restaurant', 'bengaluru', 'mtr']"
MTR,Sudhama Nagar,a good place to have south indian tiffin must try ghee roast masala dosa,5.0,"['good', 'place', 'south', 'indian', 'tiffin', 'must', 'try', 'ghee', 'roast', 'masala', 'dosa']"
MTR,Sudhama Nagar,taste wise awesome for breakfast visit before 900 am,4.0,"['taste', 'wise', 'awesome', 'breakfast', 'visit', '900']"
MTR,Sudhama Nagar,this would be probably one of thr best south indian place i have been,5.0,"['would', 'probably', 'one', 'thr', 'best', 'south', 'indian', 'place']"
MTR,Sudhama Nagar,i solely love the place whenever i visit here for the taste that it has to provide,5.0,"['solely', 'love', 'place', 'whenever', 'visit', 'taste', 'provide']"
MTR,Sudhama Nagar,if you like fine dining places this place is not for you this place is more like a dining place where you might need to wait in a long queue but the wait is worth it,4.0,"['like', 'fine', 'dining', 'place', 'place', 'place', 'like', 'dining', 'place', 'might', 'need', 'wait', 'long', 'queue', 'wait', 'worth']"
MTR,Sudhama Nagar,quick service great ambiance and a place kept neat and clean,5.0,"['quick', 'service', 'great', 'ambiance', 'place', 'kept', 'neat', 'clean']"
MTR,Sudhama Nagar,absolutely the most bangaloreesque bangalore restaurant that comes to mind when you want that delicious bangalore food,5.0,"['absolutely', 'bangaloreesque', 'bangalore', 'restaurant', 'come', 'mind', 'want', 'delicious', 'bangalore', 'food']"
MTR,Sudhama Nagar,this is the place in bangalore to enjoy awesome traditional south indian snacks prepared and served in hygiene conditions,5.0,"['place', 'bangalore', 'enjoy', 'awesome', 'traditional', 'south', 'indian', 'snack', 'prepared', 'served', 'hygiene', 'condition']"
MTR,Sudhama Nagar,the ogundoubtedly one of the best dosas you can get in bangalorebear with the crowd if going on a weekend,5.0,"['ogundoubtedly', 'one', 'best', 'dosas', 'get', 'bangalorebear', 'crowd', 'going', 'weekend']"
MTR,Sudhama Nagar,breakfast in this joint is always like a must do thing if you are planning for a holiday in bangalore taste at its best,5.0,"['breakfast', 'joint', 'always', 'like', 'must', 'thing', 'planning', 'holiday', 'bangalore', 'taste', 'best']"
MTR,Sudhama Nagar,amazing place to visithad a memorable and delicious breakfast the environment in here is little crowded but its really worth,5.0,"['amazing', 'place', 'visithad', 'memorable', 'delicious', 'breakfast', 'environment', 'little', 'crowded', 'really', 'worth']"
MTR,Sudhama Nagar,breakfast is great but i have had it a lot of times and its quite similar in the city with each of their tweaks lunch was a first for me and its was a huge lunch,4.0,"['breakfast', 'great', 'lot', 'time', 'quite', 'similar', 'city', 'tweak', 'lunch', 'first', 'huge', 'lunch']"
MTR,Sudhama Nagar,the food was excellent and the service was decently good but the place is too crowded,5.0,"['food', 'excellent', 'service', 'decently', 'good', 'place', 'crowded']"
MTR,Sudhama Nagar,mtr lunch home is one of the og places you have to stop by,5.0,"['mtr', 'lunch', 'home', 'one', 'og', 'place', 'stop']"
MTR,Sudhama Nagar,amazing south indian taste with all classic feel enjoyed the masala dosa here the thing that i liked is dosa layer was thick but still properly bakedcooked,5.0,"['amazing', 'south', 'indian', 'taste', 'classic', 'feel', 'enjoyed', 'masala', 'dosa', 'thing', 'liked', 'dosa', 'layer', 'thick', 'still', 'properly', 'bakedcooked']"
MTR,Sudhama Nagar,delectable filling breakfast of rava idli masala dosa with a rich smear of pure ghee very yummy,5.0,"['delectable', 'filling', 'breakfast', 'rava', 'idli', 'masala', 'dosa', 'rich', 'smear', 'pure', 'ghee', 'yummy']"
MTR,Sudhama Nagar,no need for publicity mtr is world famous little expensive now but no one cares as getting a seat is important none to match,5.0,"['need', 'publicity', 'mtr', 'world', 'famous', 'little', 'expensive', 'one', 'care', 'getting', 'seat', 'important', 'none', 'match']"
MTR,Sudhama Nagar,mavalli tiffin rooms is quiet synonymous with authentic home style karnataka food that is available in bangalore,4.0,"['mavalli', 'tiffin', 'room', 'quiet', 'synonymous', 'authentic', 'home', 'style', 'karnataka', 'food', 'available', 'bangalore']"
MTR,Sudhama Nagar,excellent service impeccable quality undeniable quantity make sure you check the timings before going as lunch starts at 1230,5.0,"['excellent', 'service', 'impeccable', 'quality', 'undeniable', 'quantity', 'make', 'sure', 'check', 'timing', 'going', 'lunch', 'start', '1230']"
Truffles,"Koramangala,Bengaluru",had a wonderful experience at truffles,5.0,"['wonderful', 'experience', 'truffle']"
Truffles,"Koramangala,Bengaluru",truffles naver disappoints,5.0,"['truffle', 'naver', 'disappoints']"
Truffles,"Koramangala,Bengaluru",visited truffles for lunvh with friends and had a great experience,5.0,"['visited', 'truffle', 'lunvh', 'friend', 'great', 'experience']"
Truffles,"Koramangala,Bengaluru",i really loved the fish n chipsit is my favourite,4.0,"['really', 'loved', 'fish', 'n', 'chipsit', 'favourite']"
Truffles,"Koramangala,Bengaluru",absolutely loved the food and ambience the tacos were super,5.0,"['absolutely', 'loved', 'food', 'ambience', 'taco', 'super']"
Truffles,"Koramangala,Bengaluru",had an amazing time with trufflesthe ambience was super cozy,5.0,"['amazing', 'time', 'trufflesthe', 'ambience', 'super', 'cozy']"
Truffles,"Koramangala,Bengaluru",the american burger and rooster burger tasted really good,3.0,"['american', 'burger', 'rooster', 'burger', 'tasted', 'really', 'good']"
Truffles,"Koramangala,Bengaluru",truffles is the most go to place for lunch in koramangala,5.0,"['truffle', 'go', 'place', 'lunch', 'koramangala']"
Truffles,"Koramangala,Bengaluru",truffles in koramangala is a classic for a reasontheir burgers are,4.0,"['truffle', 'koramangala', 'classic', 'reasontheir', 'burger']"
Truffles,"Koramangala,Bengaluru",overallnice place to visit,4.0,"['overallnice', 'place', 'visit']"
Truffles,"Koramangala,Bengaluru",always buzzingspecially on weekendsexpect long wait times,4.0,"['always', 'buzzingspecially', 'weekendsexpect', 'long', 'wait', 'time']"
Truffles,"Koramangala,Bengaluru",a perfect spot for delicious food without hurting your wallet,5.0,"['perfect', 'spot', 'delicious', 'food', 'without', 'hurting', 'wallet']"
Truffles,"Koramangala,Bengaluru",recommendedvery polite and ethical management,5.0,"['recommendedvery', 'polite', 'ethical', 'management']"
Truffles,"Koramangala,Bengaluru",servicequite promptatmospherequite comfortable,3.0,"['servicequite', 'promptatmospherequite', 'comfortable']"
Truffles,"Koramangala,Bengaluru",like that it is upgraded so much to become so spacious,4.0,"['like', 'upgraded', 'much', 'become', 'spacious']"
Truffles,"Koramangala,Bengaluru",loved the food and it is quite well managed or the amount of,5.0,"['loved', 'food', 'quite', 'well', 'managed', 'amount']"
Truffles,"Koramangala,Bengaluru",absolutely loved the experiemce at truffles koramanagala,4.0,"['absolutely', 'loved', 'experiemce', 'truffle', 'koramanagala']"
Truffles,"Koramangala,Bengaluru",the place is always too crowdy whenever i visit there,4.0,"['place', 'always', 'crowdy', 'whenever', 'visit']"
Truffles,"Koramangala,Bengaluru",very good service,4.0,"['good', 'service']"
Truffles,"Koramangala,Bengaluru",ambience and service is great,3.0,"['ambience', 'service', 'great']"
Truffles,"Koramangala,Bengaluru",the hype is real we will visit again definitely,5.0,"['hype', 'real', 'visit', 'definitely']"
Truffles,"Koramangala,Bengaluru",the place is in a really prime location but the food is not too,4.0,"['place', 'really', 'prime', 'location', 'food']"
Truffles,"Koramangala,Bengaluru",truffles is agreat spot if you are craving indulgent comfort food,5.0,"['truffle', 'agreat', 'spot', 'craving', 'indulgent', 'comfort', 'food']"
Truffles,"Koramangala,Bengaluru",the service was incredibly fast and the staff was polite and,5.0,"['service', 'incredibly', 'fast', 'staff', 'polite']"
Truffles,"Koramangala,Bengaluru",amazing taste and servicesa must try place,4.0,"['amazing', 'taste', 'servicesa', 'must', 'try', 'place']"
Truffles,"Koramangala,Bengaluru",i visited truffles koramangala and absolutely loved the vibe,5.0,"['visited', 'truffle', 'koramangala', 'absolutely', 'loved', 'vibe']"
Truffles,"Koramangala,Bengaluru",this continental caf stands out for its affordable prices and wide,5.0,"['continental', 'caf', 'stand', 'affordable', 'price', 'wide']"
Truffles,"Koramangala,Bengaluru",delicious food and polite staffsmust try all veg american cheese,5.0,"['delicious', 'food', 'polite', 'staffsmust', 'try', 'veg', 'american', 'cheese']"
Truffles,"Koramangala,Bengaluru",truffles is a great place to visitwhether you are hungry or just in,4.0,"['truffle', 'great', 'place', 'visitwhether', 'hungry']"
Truffles,"Koramangala,Bengaluru",very well maintained park in the locality and it is perfect for,5.0,"['well', 'maintained', 'park', 'locality', 'perfect']"
Truffles,"Koramangala,Bengaluru",despite the crowd nd a slight delay in the service the experience,5.0,"['despite', 'crowd', 'nd', 'slight', 'delay', 'service', 'experience']"
Truffles,"Koramangala,Bengaluru",we recently visited and they gave us a complimentary mango,5.0,"['recently', 'visited', 'gave', 'u', 'complimentary', 'mango']"
Truffles,"Koramangala,Bengaluru",good burgerstried their new dishes and loved it all,5.0,"['good', 'burgerstried', 'new', 'dish', 'loved']"
Truffles,"Koramangala,Bengaluru",if you love cheesethen this might be the best plac for ypur taste,4.0,"['love', 'cheesethen', 'might', 'best', 'plac', 'ypur', 'taste']"
Truffles,"Koramangala,Bengaluru",one among the best cafe to hangout with friends and cousins,5.0,"['one', 'among', 'best', 'cafe', 'hangout', 'friend', 'cousin']"
Truffles,"Koramangala,Bengaluru",i tried chicken hotty burger here and it tasted really good,5.0,"['tried', 'chicken', 'hotty', 'burger', 'tasted', 'really', 'good']"
Truffles,"Koramangala,Bengaluru",whenever i am confused about where to eattruffles is my,5.0,"['whenever', 'confused', 'eattruffles']"
Truffles,"Koramangal,Bengaluru",thia place is very famous in this area for its affordability with the,4.0,"['thia', 'place', 'famous', 'area', 'affordability']"
Truffles,"Koramangala,Bengaluru",the food tastes really good and there is no doubt about it and it,5.0,"['food', 'taste', 'really', 'good', 'doubt']"
Truffles,"Koramangala,Bengaluru",this place is just overhyped and the food tastes below average,2.0,"['place', 'overhyped', 'food', 'taste', 'average']"
Truffles,"Koramangala,Bengaluru",here everything is served fresh nd the food is absolutely delicious,5.0,"['everything', 'served', 'fresh', 'nd', 'food', 'absolutely', 'delicious']"
Truffles,"Koramangala,Bengaluru",i became afan after the firt bite of american cheese burgera must,4.0,"['became', 'afan', 'firt', 'bite', 'american', 'cheese', 'burgera', 'must']"
Truffles,"Koramangala,Bengaluru",fantastic quality food,5.0,"['fantastic', 'quality', 'food']"
Truffles,"Koramangala,Bengaluru",i have been to truffles a few times and it has never disappointed,5.0,"['truffle', 'time', 'never', 'disappointed']"
Truffles,"Koramangala,Bengaluru",this place sets a fine equilibrium between the quality of meals and,5.0,"['place', 'set', 'fine', 'equilibrium', 'quality', 'meal']"
Truffles,"Koramangala,Bengaluru",truffles has always been that place thats perfect for brunch,5.0,"['truffle', 'always', 'place', 'thats', 'perfect', 'brunch']"
Truffles,"Koramangala,Bengaluru",heard a lot about this place but it didnt live up to the hype for me,3.0,"['heard', 'lot', 'place', 'didnt', 'live', 'hype']"
Truffles,"Koramangala,Bengaluru",good servicefood quality was good as welldelivery time was,4.0,"['good', 'servicefood', 'quality', 'good', 'welldelivery', 'time']"
Truffles,"Koramangala,Bengaluru",quality of burger is excelent and decent place to chill,5.0,"['quality', 'burger', 'excelent', 'decent', 'place', 'chill']"
Truffles,"Koramangala,Bengaluru",the apple pie was really bad the burgerspasta and desserts were,3.0,"['apple', 'pie', 'really', 'bad', 'burgerspasta', 'dessert']"
Truffles,"Koramangala,Bengaluru",truffles has never disappointed us when it comes to comfort food,5.0,"['truffle', 'never', 'disappointed', 'u', 'come', 'comfort', 'food']"
Truffles,"Koramangala,Bengaluru",one of the best burger i have ever eaten in indialoved it,4.0,"['one', 'best', 'burger', 'ever', 'eaten', 'indialoved']"
Truffles,"Koramangala,Bengaluru",no comments or picture requiredits top notch,5.0,"['comment', 'picture', 'requiredits', 'top', 'notch']"
Truffles,"Koramangala,Bengaluru",their portions are hugeit is a paradise for meat lovers and,4.0,"['portion', 'hugeit', 'paradise', 'meat', 'lover']"
Truffles,"Koramangala,Bengaluru",this place is excelent and well situated in a place where there is,4.0,"['place', 'excelent', 'well', 'situated', 'place']"
Truffles,"Koramangala,Bengaluru",visited truffleskoramangala for lunch and honestly had a really,5.0,"['visited', 'truffleskoramangala', 'lunch', 'honestly', 'really']"
Truffles,"Koramangala,Bengaluru",i recently visited truffles in koramangala for the first time and,5.0,"['recently', 'visited', 'truffle', 'koramangala', 'first', 'time']"
Empire restaurant,"Koramangala,Bengaluru",i must say empire hotel placed at koramangala location is more than the expectation their rooms are very cleaned and well maintained supportive staff and highly attentive front office managers,4.0,"['must', 'say', 'empire', 'hotel', 'placed', 'koramangala', 'location', 'expectation', 'room', 'cleaned', 'well', 'maintained', 'supportive', 'staff', 'highly', 'attentive', 'front', 'office', 'manager']"
Empire restaurant,"Koramangala,Bengaluru",visited empire restaurant in koramangala and ordered their chicken biryani the experience was quite underwhelming,2.0,"['visited', 'empire', 'restaurant', 'koramangala', 'ordered', 'chicken', 'biryani', 'experience', 'quite', 'underwhelming']"
Empire restaurant,"Koramangala,Bengaluru",food was tasty mainly their butter chicken and grill chicken they have many variety of parota malabar parotta is my favourite,5.0,"['food', 'tasty', 'mainly', 'butter', 'chicken', 'grill', 'chicken', 'many', 'variety', 'parota', 'malabar', 'parotta', 'favourite']"
Empire restaurant,"Koramangala,Bengaluru",food tastes really good the prices are very reasonable and the portion sizes are satisfying,4.0,"['food', 'taste', 'really', 'good', 'price', 'reasonable', 'portion', 'size', 'satisfying']"
Empire restaurant,"Koramangala,Bengaluru",honestly the service at empire was really bad and pathetic i walked in and waited almost 15 minutes just to get a menu but nobody even bothered,1.0,"['honestly', 'service', 'empire', 'really', 'bad', 'pathetic', 'walked', 'waited', 'almost', '15', 'minute', 'get', 'menu', 'nobody', 'even', 'bothered']"
Empire restaurant,"Koramangala,Bengaluru",we visited empire restaurant during our trip from chennai based on the positive reviews while the food itself was good the overall experience was disappointing,1.0,"['visited', 'empire', 'restaurant', 'trip', 'chennai', 'based', 'positive', 'review', 'food', 'good', 'overall', 'experience', 'disappointing']"
Empire restaurant,"Koramangala,Bengaluru",best for nighr cravings spoti had a good experience here overall the food was tasty and the service was attentive,4.0,"['best', 'nighr', 'craving', 'spoti', 'good', 'experience', 'overall', 'food', 'tasty', 'service', 'attentive']"
Empire restaurant,"Koramangala,Bengaluru",very disappointed with my experience at empire koramangala the biryani tasted very bad and the food quality was poor the service was extremely slow,1.0,"['disappointed', 'experience', 'empire', 'koramangala', 'biryani', 'tasted', 'bad', 'food', 'quality', 'poor', 'service', 'extremely', 'slow']"
Empire restaurant,"Koramangala,Bengaluru",had a great time here food and service was great the ambiance was very satisfying,5.0,"['great', 'time', 'food', 'service', 'great', 'ambiance', 'satisfying']"
Empire restaurant,"Koramangala,Bengaluru",yesterday i have visited with friends for dinner we ordered food like grill chicken butter chicken when we tasted the grill chicken its taste is terrible,2.0,"['yesterday', 'visited', 'friend', 'dinner', 'ordered', 'food', 'like', 'grill', 'chicken', 'butter', 'chicken', 'tasted', 'grill', 'chicken', 'taste', 'terrible']"
Empire restaurant,"Koramangala,Bengaluru",good service and food quality also vey nice and great hospitality,5.0,"['good', 'service', 'food', 'quality', 'also', 'vey', 'nice', 'great', 'hospitality']"
Empire restaurant,"Koramangala,Bengaluru",had a great experience madhav was always around the corner for us had a great time,5.0,"['great', 'experience', 'madhav', 'always', 'around', 'corner', 'u', 'great', 'time']"
Empire restaurant,"Koramangala,Bengaluru",had a good time here great food and good service as well,5.0,"['good', 'time', 'great', 'food', 'good', 'service', 'well']"
Empire restaurant,"Koramangala,Bengaluru",wonderful service nabam lama very tasty food quality thank you,5.0,"['wonderful', 'service', 'nabam', 'lama', 'tasty', 'food', 'quality', 'thank']"
Empire restaurant,"Koramangala,Bengaluru",worst chicken rice just 4 small piece maximum 50 grams only taste also worsth,2.0,"['worst', 'chicken', 'rice', '4', 'small', 'piece', 'maximum', '50', 'gram', 'taste', 'also', 'worsth']"
Empire restaurant,"Koramangala,Bengaluru",worst biryani experience ever complete waste of money,1.0,"['worst', 'biryani', 'experience', 'ever', 'complete', 'waste', 'money']"
Empire restaurant,"Koramangala,Bengaluru",the food taste was okay and the atmosphere was also fine but the service at this koramangala branch is the worst i have ever experienced,2.0,"['food', 'taste', 'okay', 'atmosphere', 'also', 'fine', 'service', 'koramangala', 'branch', 'worst', 'ever', 'experienced']"
Empire restaurant,"Koramangala,Bengaluru",the food was good but the service was very poor the server and the person who took order was rude,1.0,"['food', 'good', 'service', 'poor', 'server', 'person', 'took', 'order', 'rude']"
Empire restaurant,"Koramangala,Bengaluru",nice restaurant with great varieties service is superb thanks to captain bimal it was wonderful experience having lunch at the place,5.0,"['nice', 'restaurant', 'great', 'variety', 'service', 'superb', 'thanks', 'captain', 'bimal', 'wonderful', 'experience', 'lunch', 'place']"
Empire restaurant,"Koramangala,Bengaluru",fantastic hospitality navam lama and tak ki very tasty butter chicken and parota and roti thank you,5.0,"['fantastic', 'hospitality', 'navam', 'lama', 'tak', 'ki', 'tasty', 'butter', 'chicken', 'parota', 'roti', 'thank']"
Empire restaurant,"Koramangala,Bengaluru",i really liked the empire restaurant ambiance and food i enjoyed grill chicken along with mutton biryani,5.0,"['really', 'liked', 'empire', 'restaurant', 'ambiance', 'food', 'enjoyed', 'grill', 'chicken', 'along', 'mutton', 'biryani']"
Empire restaurant,"Koramangala,Bengaluru",had a wonderful dining experience here the coin parota with chicken kurma was soft flaky and perfectly paired with a rich flavorful kurma,5.0,"['wonderful', 'dining', 'experience', 'coin', 'parota', 'chicken', 'kurma', 'soft', 'flaky', 'perfectly', 'paired', 'rich', 'flavorful', 'kurma']"
Empire restaurant,"Koramangala,Bengaluru",this place is very nice but the service is bit low they take a lot of time to get food for usoverall the food is good and the place is excellent,4.0,"['place', 'nice', 'service', 'bit', 'low', 'take', 'lot', 'time', 'get', 'food', 'usoverall', 'food', 'good', 'place', 'excellent']"
Empire restaurant,"Koramangala,Bengaluru",service and hospitality super and food quality also vey nice and by nitesh captain great guys,5.0,"['service', 'hospitality', 'super', 'food', 'quality', 'also', 'vey', 'nice', 'nitesh', 'captain', 'great', 'guy']"
Empire restaurant,"Koramangala,Bengaluru",i had a very disappointing experience at empire restaurant in koramangala the food quality was far below expectations the starters were oily and poorly prepared,1.0,"['disappointing', 'experience', 'empire', 'restaurant', 'koramangala', 'food', 'quality', 'far', 'expectation', 'starter', 'oily', 'poorly', 'prepared']"
Empire restaurant,"Koramangala,Bengaluru",the food too good mohammad yasir really served us nicely the service is good can be improved more nicely food great taste must visit place,5.0,"['food', 'good', 'mohammad', 'yasir', 'really', 'served', 'u', 'nicely', 'service', 'good', 'improved', 'nicely', 'food', 'great', 'taste', 'must', 'visit', 'place']"
Empire restaurant,"Koramangala,Bengaluru",service very nice and food also tasty and most important great hospitality by nitesh visit again soon,4.0,"['service', 'nice', 'food', 'also', 'tasty', 'important', 'great', 'hospitality', 'nitesh', 'visit', 'soon']"
Empire restaurant,"Koramangala,Bengaluru",had dinner with my family not even impressed with the food here the starters are ok tried fish not even cooked properly its a bit raw smelly,2.0,"['dinner', 'family', 'even', 'impressed', 'food', 'starter', 'ok', 'tried', 'fish', 'even', 'cooked', 'properly', 'bit', 'raw', 'smelly']"
Empire restaurant,"Koramangala,Bengaluru",fantastic service anish khan nabam lama beautiful place tasty food thank you,5.0,"['fantastic', 'service', 'anish', 'khan', 'nabam', 'lama', 'beautiful', 'place', 'tasty', 'food', 'thank']"
Empire restaurant,"Koramangala,Bengaluru",for someone who doesnt like fish the crispy fish fry stole my heart couldnt stop myself devouring these minutes overall the every delicacy here is topknot,5.0,"['someone', 'doesnt', 'like', 'fish', 'crispy', 'fish', 'fry', 'stole', 'heart', 'couldnt', 'stop', 'devouring', 'minute', 'overall', 'every', 'delicacy', 'topknot']"
Empire restaurant,"Koramangala,Bengaluru",this restaurant has some interesting and a variety of options and most of the food tasted good i would recommend trying their mutton keema dosa,4.0,"['restaurant', 'interesting', 'variety', 'option', 'food', 'tasted', 'good', 'would', 'recommend', 'trying', 'mutton', 'keema', 'dosa']"
Empire restaurant,"Koramangala,Bengaluru",it was really good service from the staffs at restaurant good customer service very hygiene and friendly budget,5.0,"['really', 'good', 'service', 'staff', 'restaurant', 'good', 'customer', 'service', 'hygiene', 'friendly', 'budget']"
